length,word_count,punctuation_count,upper_count,digit_count,special_char_count,has_url,has_email,has_currency,has_phone_number,has_smishing_words,entropy
33,5,6,2,0,6,0,0,0,0,1,3.5440979071061225
48,10,4,1,0,4,0,0,0,0,0,4.032268229617388
132,28,2,1,0,2,0,0,0,0,0,4.137959279845898
56,15,2,2,0,2,0,0,0,0,1,3.8977889047442567
74,13,4,2,0,4,0,0,0,0,1,4.192681146093795
90,19,2,2,0,2,0,0,0,0,1,4.136360351935129
122,25,2,1,0,2,0,0,0,0,1,4.176867989347043
51,12,0,3,0,0,0,0,0,0,0,3.879526797064351
40,10,3,1,0,3,0,0,0,0,1,4.06845395770192
78,14,15,4,7,15,0,0,1,0,1,4.448255026766235
29,6,0,1,0,0,0,0,0,0,1,3.5259399439865136
21,5,4,1,0,4,0,0,0,0,1,3.5225715891363603
152,33,10,5,0,10,0,0,0,0,1,4.136398364809787
39,4,1,1,0,1,0,0,0,0,1,4.072986513345729
95,22,6,2,0,6,0,0,0,0,1,4.031007209745816
458,91,14,7,0,14,0,0,0,0,1,4.2209304787655935
51,11,2,1,0,2,0,0,0,0,0,3.711380862200029
153,26,5,3,18,5,0,0,0,1,1,4.581503099078652
39,9,1,1,0,1,0,0,0,0,0,3.740154462285571
162,26,9,66,19,9,1,0,0,0,1,5.189947501049905
77,15,0,1,0,0,0,0,0,0,1,3.815046237807391
59,13,2,1,1,2,0,0,0,0,1,3.998080749111375
120,29,4,2,3,4,0,0,0,0,1,4.1264687363982375
107,21,5,4,1,5,0,0,0,0,1,4.16195354098298
35,8,4,2,0,4,0,0,0,0,0,4.104302931775616
153,29,7,16,35,7,0,0,1,1,1,4.841114900620994
23,4,3,1,0,3,0,0,0,0,1,3.9690016298759936
160,29,13,16,10,13,1,0,0,0,1,4.713581609133829
33,9,3,2,0,3,0,0,0,0,1,3.5893634396310743
72,17,5,4,0,5,0,0,0,0,1,3.9742680238104806
73,14,5,3,6,5,0,0,0,0,1,4.316068827352458
89,19,7,4,8,7,0,0,0,0,0,4.456768930864689
24,6,0,1,0,0,0,0,0,0,1,3.93456081428629
52,9,7,1,0,7,0,0,0,0,1,3.7504379793669065
150,37,1,5,0,1,0,0,0,0,1,4.044667207570151
135,26,10,7,0,10,0,0,0,0,1,4.418647690876556
38,8,3,2,0,3,0,0,0,0,1,4.1486002105273405
26,6,1,1,0,1,0,0,0,0,0,3.686419411348773
26,7,1,2,0,1,0,0,0,0,1,3.4014228908019635
76,13,0,1,0,0,0,0,1,0,0,4.095354517768005
58,10,12,4,0,12,0,0,0,0,0,3.8136978049501846
44,10,3,1,0,3,0,0,0,0,1,3.66264411804726
34,8,3,2,0,3,0,0,0,0,0,3.671610915149821
150,24,3,17,25,3,0,0,1,1,1,4.836795108580596
38,8,4,1,0,4,0,0,0,0,1,3.8854423157904985
29,7,1,2,0,1,0,0,0,0,0,3.8278326164749097
26,7,0,18,2,0,0,0,0,0,0,3.4594911601991543
144,25,7,8,18,7,0,0,1,0,1,4.406619149428916
55,10,2,2,0,2,0,0,0,0,1,4.189561985858574
170,28,11,9,0,11,0,0,0,0,1,4.388192396945762
157,28,5,24,18,5,0,0,1,1,1,4.865068466065171
51,11,6,2,1,6,0,0,0,0,1,3.892151076883826
48,9,0,1,0,0,0,0,0,0,1,4.032268229617389
94,17,4,1,0,4,0,0,0,0,1,4.10685159221496
24,4,1,4,0,1,0,0,0,0,0,3.8553885422075354
61,14,6,2,2,6,0,0,0,0,1,3.9434400947006254
157,25,10,9,0,10,0,0,0,0,1,4.502843892694679
57,10,6,3,0,6,0,0,0,0,1,4.128354654584539
70,17,5,3,0,5,0,0,0,0,1,4.031729354885866
79,14,3,1,0,3,0,0,0,0,1,4.198153567248473
54,11,4,2,0,4,0,0,0,0,1,3.988219161121661
160,24,3,12,15,3,0,0,0,1,1,4.700197739107944
155,32,14,23,12,14,0,0,1,0,1,5.034301389553552
142,28,22,3,0,22,0,0,0,0,1,4.401484427316653
53,10,7,2,1,7,0,0,0,0,1,4.17812865291381
26,6,0,1,0,0,0,0,0,0,1,3.5616073922012146
138,28,4,14,22,4,0,0,0,1,1,4.81719825959388
224,40,16,15,23,16,0,0,1,1,1,4.723430268857718
88,19,1,1,0,1,0,0,0,0,1,4.090582295430261
158,31,5,14,2,5,0,0,1,0,1,4.572618461539548
81,19,4,3,0,4,0,0,0,0,1,3.952530125995079
32,8,1,1,0,1,0,0,0,0,1,3.612300876357291
82,14,11,6,0,11,0,0,0,0,1,4.37754517871119
121,24,16,4,0,16,0,0,0,0,1,4.399097418997469
193,41,4,12,0,4,0,0,0,0,1,4.255524971381052
72,16,4,4,0,4,0,0,0,0,1,4.183097572683133
15,3,2,1,0,2,0,0,0,0,0,3.373557262275185
58,11,2,2,0,2,0,0,1,0,0,4.065768289919398
170,27,19,13,0,19,0,0,0,0,1,4.398157958415296
29,5,1,1,0,1,0,0,0,0,1,3.676440908696869
122,22,5,5,0,5,1,0,0,0,1,4.4128810625422
38,8,1,1,2,1,0,0,0,0,0,3.625098648038145
120,26,3,16,11,3,0,0,0,0,1,4.642720660489236
50,10,8,3,0,8,0,0,0,0,1,4.141984511178707
152,26,4,21,14,4,0,0,0,1,1,4.825808818059599
86,17,4,3,0,4,0,0,0,0,1,4.090704262578158
196,32,11,26,0,11,0,0,0,0,1,4.6521249368146815
158,37,10,16,3,10,0,0,0,0,1,4.626921433480015
153,28,7,28,5,7,0,0,0,0,1,4.636766969020997
48,10,2,2,0,2,0,0,0,0,0,3.903645325632872
138,28,14,4,4,14,0,0,0,0,1,4.2051136518210965
35,8,2,26,0,2,0,0,0,0,0,3.7462438181859175
142,22,7,7,13,7,0,0,0,1,1,4.798476776389846
73,13,2,1,0,2,0,0,0,0,1,4.053687432063285
79,16,4,2,0,4,0,0,0,0,1,4.204433008531984
189,34,7,16,0,7,0,0,0,0,1,4.428718783756269
148,26,11,4,0,11,0,0,0,0,1,4.417521264000459
77,15,6,1,1,6,0,0,0,0,1,4.386150946667995
101,17,10,13,6,10,0,0,1,0,1,4.929407425327513
125,24,3,2,0,3,0,0,0,0,1,4.114170314291981
154,29,2,14,13,2,0,0,0,1,1,4.471870542116935
63,14,5,3,1,5,0,0,0,0,1,4.2441184042177325
103,20,3,2,0,3,0,0,0,0,1,4.189362778195055
25,5,1,1,0,1,0,0,0,0,0,3.593269689515108
106,19,8,36,7,8,0,0,0,0,1,5.136926267795956
57,11,3,2,0,3,0,0,0,0,1,3.922190620821152
98,19,5,3,0,5,0,0,0,0,1,4.148371997407074
157,31,9,15,3,9,0,0,1,0,1,4.565442381415348
24,5,1,1,4,1,0,0,0,0,1,3.5739348962840567
45,11,5,1,0,5,0,0,0,0,1,3.94011564486684
56,12,4,4,0,4,0,0,0,0,1,4.105303623238849
153,26,5,3,18,5,0,0,0,1,1,4.521077527197368
154,27,4,21,14,4,0,0,0,1,1,4.691078817625894
148,26,5,17,10,5,0,0,0,0,1,4.705748228620697
118,26,4,4,1,4,0,0,0,0,1,4.164518484814129
198,36,13,6,0,13,0,0,0,0,1,4.3068649433698765
50,7,2,2,0,2,0,0,0,0,1,3.7174879835447103
84,17,2,1,0,2,0,0,0,0,1,4.211975799229807
149,27,6,23,5,6,1,0,0,0,1,4.800282698848601
53,10,1,1,0,1,0,0,0,0,1,3.861696578703112
49,8,4,1,0,4,0,0,0,0,1,4.19870825257941
49,10,0,1,0,0,0,0,0,0,1,3.616477129865515
136,25,3,3,0,3,0,0,0,0,1,4.084556730759469
136,23,9,17,29,9,0,0,0,1,1,4.933802616139827
51,10,4,1,0,4,0,0,0,0,1,4.130676508969719
115,24,3,3,0,3,0,0,0,0,1,4.095870162303759
102,15,8,1,0,8,0,0,0,0,1,4.08968818085811
145,33,9,12,10,9,0,0,0,0,1,4.827645853360735
54,12,3,1,0,3,0,0,0,0,1,4.00972396591296
29,7,2,2,0,2,0,0,0,0,0,3.620936064750772
80,17,1,1,0,1,0,0,0,0,1,4.121884978007543
31,7,1,1,0,1,0,0,0,0,1,3.86469832616696
130,19,6,6,17,6,1,0,1,1,1,4.709572754876986
149,31,7,11,3,7,0,0,0,0,1,4.583779815250441
127,20,3,2,0,3,0,0,0,0,1,4.173824625932985
71,15,3,1,0,3,0,0,0,0,1,4.110759007244002
146,26,4,16,20,4,0,0,0,1,1,4.725970515434382
175,36,7,3,0,7,0,0,0,0,1,4.112089107356717
155,27,4,21,14,4,0,0,0,1,1,4.717034151386322
27,6,3,1,0,3,0,0,0,0,0,3.556201280807903
16,4,1,1,0,1,0,0,0,0,0,3.2806390622295662
148,26,5,15,21,5,0,0,0,0,1,4.824055752717671
38,10,3,3,1,3,0,0,0,0,0,3.983740670882856
36,7,3,1,0,3,0,0,0,0,1,4.006749918638778
23,4,2,1,0,2,0,0,0,0,0,3.914866303883101
132,26,3,13,4,3,0,0,0,0,1,4.504971325218882
87,19,7,4,0,7,0,0,0,0,1,4.014935271358074
108,20,5,25,7,5,0,0,1,0,1,4.78693895427535
62,12,9,4,0,9,0,0,0,0,1,4.230101907329115
156,28,10,4,10,10,0,0,0,0,1,4.687401945984504
36,8,2,1,0,2,0,0,0,0,1,3.9064821276822
86,17,2,2,0,2,0,0,0,0,1,4.07832864594499
71,13,4,3,27,4,0,0,1,1,1,4.24152256379533
24,6,2,2,0,2,0,0,0,0,0,3.653107168362812
137,28,8,14,28,8,0,0,0,1,1,4.9284520439284805
27,7,2,2,0,2,0,0,0,0,0,4.028604521628773
145,24,10,16,10,10,1,0,0,0,1,4.648638838835625
104,19,4,8,0,4,0,0,0,0,1,4.345007238632479
74,11,0,1,0,0,0,0,0,0,1,3.951215576969431
40,7,2,1,0,2,0,0,0,0,0,4.231687083026442
149,26,6,20,5,6,1,0,0,0,1,4.694470633665946
95,21,9,2,1,9,0,0,1,0,1,4.36655053791457
29,5,2,1,0,2,0,0,0,0,1,3.840402546702506
8,2,1,1,0,1,0,0,0,0,0,3.0
7,2,2,1,0,2,0,0,0,0,0,2.5216406363433186
160,30,5,43,15,5,0,0,0,0,1,4.986518980446894
107,23,5,13,10,5,1,0,1,0,1,4.642910740352384
12,3,3,1,0,3,0,0,0,0,0,3.0220552088742
159,29,7,23,23,7,0,0,1,1,1,4.891154281436093
160,35,10,4,0,10,0,0,0,0,1,4.233451246148195
58,14,3,2,1,3,0,0,0,0,1,4.102973237509972
152,27,11,7,25,11,0,0,0,1,1,4.802862340139962
95,23,7,4,1,7,0,0,0,0,1,4.094607910447384
64,12,4,2,0,4,0,0,0,0,1,3.983569142645924
74,14,2,2,14,2,0,0,0,0,1,4.33277941554324
104,28,5,2,1,5,0,0,0,0,1,3.9669996614520375
119,22,1,13,11,1,0,0,0,1,1,4.407066634832989
138,28,10,3,0,10,0,0,0,0,1,4.283975945156387
91,18,3,3,1,3,0,0,0,0,1,4.120415665538105
109,16,25,14,0,25,0,0,0,0,1,4.486381637872499
23,5,0,1,0,0,0,0,0,0,0,3.501397825434103
102,20,14,5,0,14,0,0,0,0,1,4.1178835743159965
23,4,2,1,0,2,0,0,0,0,1,3.74095326040484
122,19,7,12,0,7,0,0,0,0,1,4.611765788291131
134,27,2,2,0,2,0,0,0,0,1,4.202320252663385
40,9,2,3,0,2,0,0,0,0,0,3.871928094887361
157,28,5,24,18,5,0,0,1,1,1,4.865068466065171
158,25,7,4,9,7,0,0,1,0,1,4.3336872758570735
37,8,0,1,0,0,0,0,0,0,0,3.8036151918180447
69,14,2,2,0,2,0,0,0,0,0,4.061069480007374
156,27,8,34,19,8,0,0,0,1,1,5.246336235048382
154,30,8,30,31,8,0,0,1,1,1,5.037844950126565
31,6,7,1,0,7,0,0,0,0,1,3.66657866648708
113,22,6,5,0,6,0,0,0,0,1,4.284141815719935
57,12,1,3,0,1,0,0,0,0,1,4.129849701644318
146,24,3,3,0,3,0,0,0,0,1,4.189190459755496
35,9,1,2,0,1,0,0,0,0,0,3.482097746819159
26,7,2,1,0,2,0,0,0,0,0,3.8692996998935225
75,16,4,2,0,4,0,0,0,0,1,4.201339179642073
25,5,0,2,0,0,0,0,0,0,1,3.6536606896881856
138,33,6,7,0,6,0,0,0,0,1,4.227649426914186
155,25,11,21,14,11,1,0,0,0,1,5.017857530394029
40,6,5,2,0,5,0,0,0,0,0,3.763460684196427
110,24,5,4,0,5,0,0,0,0,1,4.09049546753109
144,32,4,5,0,4,0,0,0,0,1,4.112983251489543
222,37,13,43,8,13,0,0,0,0,1,4.93750949681949
59,12,2,1,0,2,0,0,0,0,0,3.82727057826753
152,25,12,17,30,12,1,0,0,1,1,5.109482341216118
41,10,8,1,0,8,0,0,0,0,1,4.155498040834077
19,3,1,2,0,1,0,0,0,0,0,3.47135448701393
124,22,4,33,4,4,0,0,0,0,1,4.749317466890829
84,17,6,3,0,6,0,0,0,0,1,4.250384800469978
82,22,8,3,0,8,0,0,0,0,1,4.211328080651332
142,29,4,2,0,4,0,0,0,0,1,4.100909119430569
28,5,6,2,0,6,0,0,0,0,0,3.4407598325400897
70,14,1,1,0,1,0,0,0,0,1,4.01850506226527
32,6,1,1,0,1,0,0,0,0,1,3.8400182662886326
77,14,5,6,3,5,0,0,0,0,1,4.431228614459129
178,32,2,10,21,2,0,0,1,1,1,4.624167721811697
109,23,3,11,5,3,0,0,0,0,1,4.543523443881291
44,9,5,1,2,5,0,1,0,0,1,4.308768198567054
66,10,14,4,0,14,0,0,0,0,1,4.175859080987969
48,12,0,2,2,0,0,0,0,0,1,3.869995619231559
162,27,12,31,26,12,0,0,1,1,1,5.036190511511455
156,25,7,23,16,7,0,0,0,1,1,4.957383152799911
156,27,1,4,21,1,0,0,1,1,1,4.538939369111117
32,7,9,3,0,9,0,0,0,0,1,3.472067094075591
57,12,3,1,0,3,0,0,0,0,1,3.86284477271671
120,19,8,5,8,8,0,0,0,0,1,4.502752269008933
65,13,3,3,1,3,0,0,0,0,1,4.016158151583717
45,9,2,2,0,2,0,0,0,0,0,4.152638373963221
63,12,4,3,0,4,0,0,0,0,1,4.175094347938418
153,30,3,20,22,3,0,0,0,1,1,4.843030450087501
96,19,3,3,0,3,0,0,0,0,1,4.013888507599843
138,34,5,2,1,5,0,0,0,0,1,4.226420182308999
62,13,4,2,8,4,0,0,0,0,1,4.417770810932336
140,25,3,8,17,3,0,0,0,1,1,4.660806225878068
62,12,4,2,0,4,0,0,0,0,1,3.960042169572615
134,30,3,3,2,3,0,0,0,0,1,4.06085515625552
40,9,2,1,0,2,0,0,0,0,1,3.902655596558187
140,22,7,86,1,7,0,0,0,0,1,4.80360997509143
132,24,3,19,11,3,1,0,1,0,1,4.937254613011459
23,5,1,1,0,1,0,0,0,0,1,3.8279097821439705
52,13,2,3,0,2,0,0,0,0,0,4.012966526566967
66,15,3,2,0,3,0,0,0,0,1,4.001729713052407
95,22,6,3,0,6,0,0,0,0,1,4.255352952211866
156,27,2,3,22,2,0,0,0,1,1,4.510972704523826
63,9,5,1,0,5,0,0,0,0,1,4.412147242005823
39,9,2,2,0,2,0,0,0,0,0,4.106577386784374
46,10,4,2,0,4,0,0,0,0,0,4.13140760785467
52,12,2,3,0,2,0,0,0,0,1,3.962352402610249
138,22,3,47,0,3,0,1,0,0,1,4.848091305649536
18,2,2,1,0,2,0,0,0,0,1,3.9477027792200894
36,9,2,2,0,2,0,0,0,0,1,3.91544557203314
25,5,0,1,0,0,0,0,0,0,0,3.493660689688185
187,32,10,37,22,10,0,0,0,1,1,5.068434140994396
25,5,2,2,0,2,0,0,0,0,1,3.573660689688185
37,7,0,1,0,0,0,0,0,0,1,3.810144243714968
78,17,11,2,0,11,0,0,0,0,1,3.875733144916113
152,33,1,119,0,1,0,0,0,0,0,4.001681649525125
138,28,3,2,0,3,0,0,0,0,1,4.172995966893913
28,7,0,1,0,0,0,0,0,0,0,3.454701244167346
35,8,1,2,0,1,0,0,0,0,1,3.681539175143335
23,6,1,1,0,1,0,0,0,0,1,3.4314134569803283
76,17,2,2,0,2,0,0,0,0,1,4.061807002911195
70,14,6,4,0,6,0,0,0,0,1,4.094861890378789
32,5,1,1,0,1,0,0,0,0,0,3.667837797403416
99,24,2,0,1,2,0,0,0,0,1,4.023606766439916
154,29,7,16,17,7,0,0,0,0,1,4.729714543558963
136,31,2,0,3,2,0,0,0,0,1,4.072946602619806
65,13,4,3,0,4,0,0,0,0,1,4.148024829616343
89,17,3,3,0,3,0,0,0,0,0,4.138811092987292
124,24,10,10,9,10,0,0,0,0,1,4.548600670580342
35,7,1,2,0,1,0,0,0,0,1,3.725871146123145
159,30,15,16,0,15,0,0,0,0,1,4.531805092838256
103,21,6,3,1,6,0,0,0,0,1,4.331402404674522
39,8,1,1,0,1,0,0,0,0,1,3.742304540211376
83,17,4,4,0,4,0,0,0,0,1,4.087009205730452
36,7,0,1,0,0,0,0,0,0,1,3.842857292808497
90,20,1,2,0,1,0,0,0,0,1,3.977579623408089
48,9,2,2,0,2,0,0,0,0,1,4.138589126445728
149,27,6,17,18,6,0,0,0,1,1,4.667595927675061
155,27,1,4,21,1,0,0,1,1,1,4.511942440363422
135,25,3,14,11,3,0,0,0,0,1,4.650192127776859
24,5,6,3,0,6,0,0,0,0,0,3.4387218755408675
39,8,3,1,0,3,0,0,0,0,0,3.8208018219708704
59,14,1,1,0,1,0,0,0,0,1,3.9758041770903496
87,18,2,2,1,2,0,0,0,0,1,4.067123609272064
27,6,0,1,0,0,0,0,0,0,1,3.806382299406551
139,30,5,5,0,5,0,0,0,0,1,4.079253325578262
69,16,4,1,0,4,0,0,0,0,1,3.8549638451660777
108,20,6,2,0,6,0,0,0,0,1,4.10043543777245
22,5,1,1,0,1,0,0,0,0,1,3.4594316186372964
132,24,4,11,1,4,0,0,0,0,1,4.368093744854466
23,4,4,1,0,4,0,0,0,0,0,3.588354347173233
28,6,4,1,0,4,0,0,0,0,1,3.5086217800361656
161,29,8,12,4,8,0,0,0,0,1,4.489127477459433
98,18,1,19,0,1,0,0,0,0,1,4.307118262070373
48,10,1,2,0,1,0,0,0,0,1,4.008947073809812
44,10,0,1,0,0,0,0,0,0,1,4.033184175406309
43,9,7,2,0,7,0,0,0,0,1,3.980199418251306
133,29,7,2,0,7,0,0,0,0,1,4.0752790447013805
22,4,2,1,0,2,0,0,0,0,1,3.481714572986072
62,12,7,2,0,7,0,0,0,0,1,4.277937426742723
129,19,6,6,17,6,1,0,1,1,1,4.680503553410144
161,32,6,18,9,6,0,0,1,0,1,4.733566369620954
52,11,2,2,0,2,0,0,0,0,1,3.96315709453268
40,8,7,1,0,7,0,0,0,0,0,3.8159573209491735
25,6,3,1,0,3,0,0,0,0,0,3.923856189774724
25,5,1,1,0,1,0,0,0,0,1,3.573660689688185
75,15,2,3,0,2,0,0,0,0,1,4.08611123282836
26,6,0,1,0,0,0,0,0,0,1,3.580462199727102
68,14,4,2,1,4,0,0,0,0,1,4.187473131461589
53,11,2,2,0,2,0,0,0,0,1,4.070402125658212
61,13,1,0,0,1,0,0,1,0,0,4.295514289007895
119,21,6,12,10,6,0,0,0,0,1,4.592681598838548
22,5,3,1,1,3,0,0,0,0,1,3.840811597071986
175,35,5,5,0,5,0,0,0,0,1,4.229674581702887
156,31,8,41,20,8,1,0,1,0,1,5.175331275263963
110,15,7,11,19,7,0,0,0,1,1,4.8856746520633365
195,29,7,18,2,7,0,0,0,0,1,4.487954537285772
153,28,6,2,0,6,0,0,0,0,1,4.279654551097083
26,8,0,1,0,0,0,0,0,0,1,3.377117719811604
46,9,2,1,0,2,0,0,0,0,1,3.924673368630172
32,7,2,1,0,2,0,0,0,0,0,3.8368974703477
89,17,9,7,4,9,0,0,1,0,1,4.606695428559791
47,10,1,2,0,1,0,0,0,0,1,3.875996234878039
45,8,0,1,0,0,0,0,0,0,1,3.729625875304168
44,10,5,1,1,5,0,0,0,0,0,4.1997515739731925
44,12,2,2,2,2,0,0,0,0,1,3.912755532159791
59,11,0,1,0,0,0,0,0,0,1,4.022497185601595
46,11,2,1,0,2,0,0,0,0,1,3.978049261930908
40,9,1,1,0,1,0,0,0,0,0,3.921527784112274
202,34,12,27,0,12,0,0,0,0,1,4.683507159401206
67,9,10,4,0,10,0,0,0,0,1,4.365609199533934
34,6,1,1,0,1,0,0,0,0,0,4.172185915404347
101,24,4,1,0,4,0,0,0,0,1,3.977508509887704
41,9,1,2,0,1,0,0,0,0,1,3.769273578306773
32,7,1,1,0,1,0,0,0,0,1,3.565120407472074
101,14,8,4,12,8,0,0,0,1,1,4.755756430567346
36,10,1,1,0,1,0,0,0,0,1,3.871178126382215
74,18,3,2,0,3,0,0,0,0,1,4.070911481495538
122,27,4,12,7,4,1,0,0,0,1,4.577322686363901
202,42,2,3,0,2,0,0,0,0,1,4.090321563037329
126,21,15,54,29,15,0,0,0,1,1,5.316760286500572
26,4,2,1,0,2,0,0,0,0,1,3.8731406795131327
34,7,1,1,0,1,0,0,0,0,0,3.623508796814535
45,11,3,3,2,3,0,0,0,0,1,3.9309901861623975
113,25,6,3,0,6,0,0,0,0,1,4.172461108090678
66,14,3,1,0,3,0,0,0,0,0,4.066254100130754
160,39,4,3,3,4,0,0,0,0,1,4.166104807994175
25,6,1,1,1,1,0,0,0,0,0,3.6390795706241743
190,29,7,18,2,7,0,0,0,0,1,4.547782282218764
87,20,2,28,0,2,0,0,0,0,1,4.354387849697934
26,6,5,2,0,5,0,0,0,0,1,3.719294525666979
70,15,2,2,0,2,0,0,0,0,1,4.090896632744099
13,3,3,1,0,3,0,0,0,0,0,3.0269868333592878
84,17,6,4,1,6,0,0,0,0,0,4.03025657691944
113,25,7,3,0,7,0,0,0,0,1,4.2707644344174
110,20,7,12,18,7,0,0,0,1,1,4.657776364870237
38,7,2,2,0,2,0,0,0,0,1,4.095968631579972
84,20,5,2,1,5,0,0,0,0,0,4.070631295210447
62,10,2,1,0,2,0,0,0,0,1,4.1189107300778085
95,17,2,3,0,2,0,0,0,0,1,4.208866730374751
35,7,2,0,0,2,0,0,0,0,0,4.093149802473811
146,33,10,18,4,10,0,0,0,0,1,4.544830649809953
62,12,1,2,0,1,0,0,0,0,1,3.902757992406592
154,28,8,26,20,8,0,0,0,0,1,5.098401248116012
28,6,0,1,0,0,0,0,0,0,1,3.6784391908277176
218,40,10,4,14,10,0,0,0,0,1,4.603925547343264
140,27,6,3,0,6,0,0,1,0,1,4.334472073744857
78,16,4,2,1,4,0,0,0,0,1,4.011580663001764
271,48,9,8,3,9,0,0,0,0,1,4.552830917923922
30,7,0,1,0,0,0,0,0,0,0,3.422579761842492
121,26,6,4,0,6,0,0,0,0,1,4.140254779506766
194,40,5,4,2,5,0,0,0,0,0,4.137849527465408
28,5,7,1,0,7,0,0,0,0,1,3.9677201004744993
140,29,3,60,3,3,0,0,0,0,1,4.7968028736773
89,18,5,4,1,5,0,0,0,0,1,4.164028805238458
27,7,1,1,0,1,0,0,0,0,1,3.708048150071233
142,25,3,12,13,3,0,0,0,1,1,4.52580028927725
150,23,4,25,27,4,0,0,1,1,1,5.126407385251368
17,3,4,1,0,4,0,0,0,0,1,3.616874605956223
46,7,4,1,0,4,0,0,0,0,1,4.3195602607254
32,7,2,1,0,2,0,0,0,0,1,4.027518266288633
21,4,3,1,0,3,0,0,0,0,0,3.558518613048906
104,23,11,11,15,11,1,0,0,0,1,4.924783078714185
28,6,0,1,0,0,0,0,0,0,0,3.838804369244613
92,17,3,3,1,3,0,0,0,0,1,4.269213147184648
155,26,12,38,19,12,1,0,1,0,1,5.084865600843083
129,28,1,3,0,1,0,0,0,0,1,4.0952246535469765
254,47,16,26,43,16,1,0,0,1,1,5.0126874610093095
36,8,2,2,0,2,0,0,0,0,0,3.91544557203314
74,17,4,2,0,4,0,0,0,0,1,4.038006785979482
69,13,2,2,0,2,0,0,0,0,0,3.992390131149984
154,32,8,6,0,8,0,0,0,0,1,4.229610846011722
49,10,6,2,2,6,0,0,0,0,0,3.909630762041031
26,5,3,1,0,3,0,0,0,0,1,3.796217602590056
291,44,15,26,16,15,0,0,1,0,1,4.888430098344985
24,6,4,1,0,4,0,0,0,0,0,4.0220552088742005
151,25,3,32,23,3,0,0,1,1,1,5.008447891920741
113,26,1,1,0,1,0,0,0,0,1,3.8160380805655927
102,14,8,4,12,8,0,0,0,1,1,4.769013966769249
22,5,3,1,0,3,0,0,0,0,1,3.606936732175321
138,22,7,36,1,7,0,0,0,0,0,4.666780223562497
48,10,0,2,0,0,0,0,1,0,1,4.188721875540868
38,10,2,2,1,2,0,0,0,0,1,3.572960658397676
55,11,6,2,0,6,0,0,0,0,1,4.098031116833912
23,5,3,2,0,3,0,0,0,0,1,3.795088586397733
46,9,1,2,0,1,0,0,0,0,0,4.020965967388236
59,12,1,1,0,1,0,0,0,0,1,4.066148756416518
300,64,14,6,0,14,0,0,0,0,1,4.266026626927712
59,12,2,3,0,2,0,0,0,0,1,4.311745790241485
15,4,4,1,0,4,0,0,0,0,0,3.006238928653389
106,22,6,3,0,6,0,0,0,0,1,3.8298248556616192
49,11,1,2,1,1,0,0,0,0,1,3.8459132224201658
27,6,1,1,0,1,0,0,0,0,1,3.4858259278490102
139,28,3,3,0,3,0,0,0,0,1,4.221144805421986
119,28,4,18,14,4,1,0,1,0,1,4.65786899937742
75,14,6,2,0,6,0,0,0,0,1,4.137167059744648
157,26,3,3,0,3,0,0,0,0,1,4.317572321323499
104,22,5,2,0,5,0,0,0,0,1,4.190626462446184
23,6,1,1,0,1,0,0,0,0,1,3.757925413690196
174,31,3,3,21,3,0,0,1,1,1,4.63858203498769
105,26,7,8,8,7,0,0,0,0,1,4.571390787251247
101,23,4,7,1,4,0,0,0,0,1,4.212599385238306
30,6,6,2,0,6,0,0,0,0,0,3.5777471629109447
199,37,6,47,7,6,0,0,0,0,1,4.928374150598243
72,15,2,2,0,2,0,0,0,0,0,3.8809954903982287
67,13,10,3,1,10,0,0,0,0,0,4.042169446776504
36,8,3,3,9,3,0,0,0,0,0,4.103081335982126
33,8,2,2,0,2,0,0,0,0,0,3.7593525449170384
87,18,7,4,0,7,0,0,0,0,1,4.154887655518036
90,18,3,71,0,3,0,0,0,0,0,3.935327514224209
40,8,0,1,0,0,0,0,0,0,1,3.683783409004101
112,23,4,4,0,4,0,0,0,0,1,4.2176333607691845
156,25,5,23,12,5,0,0,0,0,1,4.847991943701738
148,35,1,0,1,1,0,0,0,0,1,4.101084582240319
123,23,7,11,15,7,0,0,0,0,1,4.693311724772486
149,29,6,12,2,6,0,0,0,0,1,4.549215548824471
153,38,5,7,4,5,0,0,0,0,0,4.178907060073735
41,10,3,2,0,3,0,0,0,0,1,4.082804138606123
44,9,4,3,0,4,0,0,0,0,1,3.81705292530797
161,29,12,12,24,12,0,0,0,1,1,4.838264702509727
49,9,2,2,0,2,0,0,0,0,1,3.953810293395736
109,23,2,1,0,2,0,0,0,0,1,4.000731091938209
81,17,6,2,0,6,0,0,0,0,1,4.003362695176611
112,24,6,5,0,6,0,0,0,0,1,4.307092762158557
40,8,0,1,0,0,0,0,0,0,1,3.892896608419108
44,9,1,1,0,1,0,0,0,0,1,4.077323802429721
54,9,7,1,0,7,0,0,0,0,1,3.993120318649262
14,3,3,1,0,3,0,0,0,0,0,3.182005814760214
135,23,2,9,5,2,0,0,0,0,1,4.466714088592665
154,30,8,14,5,8,0,0,0,0,1,4.509749718395854
33,7,1,1,0,1,0,0,0,0,1,3.9225895736416696
29,7,0,23,0,0,0,0,0,0,0,3.374548236208473
82,19,0,1,0,0,0,0,0,0,1,3.776112719360853
129,20,3,9,15,3,0,0,0,1,1,4.633906955157602
90,17,0,2,0,0,0,0,0,0,1,4.167303520430627
113,16,25,16,0,25,0,0,0,0,0,4.107409197930568
47,10,4,1,0,4,0,0,0,0,1,4.176484597780467
155,24,4,9,16,4,0,0,0,1,1,4.677051380903221
